url,headline,date_publish,content,authors,language
https://www.cnn.com/2025/02/19/world/video/russians-react-trump-zelensky-pleitgen-digvid,Hear what Russians are telling Frederik Pleitgen about Trump and Zelensky,2025-02-20 04:30:52,"1. How relevant is this ad to you?
Video player was slow to load content Video content never loaded Ad froze or did not finish loading Video content did not start after ad Audio on ad was too loud Other issues
Ad never loaded Ad prevented/slowed the page from loading Content moved around while ad loaded Ad was repetitive to ads I've seen previously Other issues",['Shreya Ranganathan'],en
https://www.cnn.com/2025/02/19/politics/video/fareed-zakaria-trump-zelensky-ukraine-russia-src-digvid,Video: Fareed Zakaria reacts to Trump’s attacks on Zelensky,2025-02-20 03:01:21,,['Fareed Zakaria'],en
https://www.cnn.com/2025/02/19/europe/zelensky-trump-reaction-intl/index.html,Trump calls Zelensky ‘a dictator’ after Ukraine’s leader accuses him of living in ‘disinformation space’,2025-02-19 10:50:06,"US President Donald Trump falsely called Ukraine’s President Volodymyr Zelensky “a dictator,” escalating a public war of words between the two leaders that started when Trump falsely accused Ukraine of starting the war with Russia.
Trump’s accusation, posted on his social media network Truth Social, came just hours after Zelensky accused him of repeating Russian disinformation.
Speaking to reporters in Kyiv, Zelensky pushed back on several unfounded claims the US president made on Tuesday, while reinforcing Ukraine’s position that a deal to end the war needed its involvement.
“Unfortunately, President Trump – I have great respect for him as a leader of a nation that we have great respect for, the American people who always support us – unfortunately lives in this disinformation space,” Zelensky said.
Trump has made it clear he wants the war to end as soon as possible – even if it means further territorial losses for Ukraine. And much to the horror of Kyiv and its allies, Trump has at times adopted Kremlin’s narrative and blamed Ukraine and NATO for the conflict, even saying that Ukraine “may be Russian some day.”
But Trump’s boosting of Russia goes well beyond rhetoric. The president raised many eyebrows last week when opting to hold a 90-minute phone call with his Russian counterpart Vladimir Putin before speaking to Zelensky.
Then on Tuesday, US and Russian officials held high-level talks on ending the war in Ukraine in the Saudi capital of Riyadh, excluding Kyiv from the meeting.
Putin praised this new US attitude towards his country. Speaking about the talks in Riyadh, Putin said he was told the atmosphere was “friendly.”
“There were completely different people on the American side, who were open to the negotiation process without any bias, without any condemnation of what had been done in the past,” Putin added.
The US and Russia agreed in Riyadh to appoint high-level teams to negotiate the end of the war and said they were working to reestablish diplomatic channels.
Zelensky reiterated on Tuesday Ukraine was not happy with the exclusion, saying that while any country has the right to discuss bilateral issues, the fact that the US held direct talks with Russia “helped Putin out of his long isolation.”
The US was one of Ukraine’s closest allies under the Biden administration, providing the country with tens of billions worth of military aid. But Trump has made it clear that he thinks the US should no longer send aid to Ukraine without getting anything in return.
Earlier this month, he suggested the US should get access to Ukraine’s mineral richest in exchange for aid. Zelensky said on Tuesday that the US has asked Ukraine to “give away” 50% of its rare minerals, without offering any security guarantees in exchange. He said he rejected that idea, saying: “I cannot, I cannot sell our state.”
Late Wednesday, British Prime Minister Keir Starmer offered his support to Zelensky “as Ukraine’s democratically elected leader,” following Trump’s barb, while German Chancellor Olaf Scholz said it was “simply wrong and dangerous to deny President Zelensky democratic legitimacy.”
Zelensky later posted to X that he appreciated the UK’s support, and said his country would “never forget the respect the British people have shown for Ukraine and our citizens.”
Trump repeats false claims
It was Kyiv’s initial complaint about being shut out of the talks that sparked Trump’s tirade of falsehoods on Tuesday.
Speaking late on Tuesday, Trump said: “Today I heard, ‘Oh well, we weren’t invited. Well, you been there for three years. You should’ve ended it after three years. You should’ve never started it. You could’ve made a deal.”
The incorrect claim that Ukraine somehow started the war has long been repeated by the Kremlin and its supporters. The conflict began in 2014, when Russia illegally annexed Crimea, the southern Ukrainian peninsula, and began sponsoring pro-Russian separatists in eastern Ukraine.
Moscow then launched a full-scale invasion of Ukraine in February 2022, attacking its smaller neighbor at night, sending tanks across the border, bombing Ukrainian cities and sending special forces into Kyiv to assassinate Zelensky.
But Trump did not stop at questioning who started the war in Ukraine. Repeating another line often pushed by the Kremlin, Trump appeared to question Zelensky’s legitimacy.
“We have a situation where we haven’t had elections in Ukraine, where we have martial law,” Trump told reporters at his Mar-a-Lago resort, incorrectly claiming that Zelensky’s approval rating was “at 4%.”
Zelensky won more than 73% of the vote in the second round of the 2019 presidential election. While his mandate was meant to end last May, a new election was not held because Ukraine has been under martial law since Russia launched its unprovoked invasion of the country. The martial law prohibits elections.
A Downing Street spokesperson said Starmer had spoken to Zelensky on Wednesday evening and told him “it was perfectly reasonable to suspend elections during war time as the UK did during World War II.”
Speaking on Wednesday, Zelensky specifically said the claim that his approval rating was at 4% comes from Russia, and that Kyiv has some evidence that the numbers were discussed between the US and Russia.
He referred to a poll conducted by the Kyiv International Institute of Sociology (KIIS) earlier this month which showed that while his popularity dropped significantly since the early days of the war, his approval rate has never dropped below 50% and currently stands at 57%.
Ukraine’s minister of digital transformation Mykhailo Fedorov went even further, pointing out on Telegram that Zelensky’s current approval ratings are higher than those of Trump.
Trump and Zelensky’s relationship has been fraught since Trump’s first term in office when he pressured Zelensky to investigate his political rival Joe Biden and his son, Hunter, in a phone call. That call led to Trump’s first impeachment.
Trump earns Kremlin’s praise
Trump’s comments sparked outrage across Ukraine, with some people saying the US president is not to be trusted.
Speaking to CNN in central Kyiv, psychologist Valeria Valevska said Trump was “very wrong.”
“I believe that Trump is a narcissist, he is very unpredictable, and Ukrainians cannot trust him or count on his support at all. I don’t like Trump’s policies, and I think most Ukrainians and Europeans don’t either,” she said.
Meanwhile, pensioner Oleksandr Mykhailov told CNN he believed Trump “obviously doesn’t understand what he is talking about.”
“If this continues, Europe must intervene and set its own conditions. Because wherever America has stepped in, they have done damage and then left, as they did in Afghanistan, Iraq, and so on,” Mykhailov added.
Trump’s comments were well received in Moscow, with Russian Foreign Minister Sergey Lavrov praising the US president for echoing the Kremlin’s narrative, telling the Russian parliament, the Duma, that Trump seemingly “understands our position.”
“Trump, I think, is the first Western leader to publicly and openly say that the cause of the Ukrainian conflict was the efforts of the previous administration to expand NATO,” Lavrov told lawmakers on Wednesday. “No Western leader has actually said that before. So that is already a signal that he understands our position.”
Alexander Gabuev, director of the Carnegie Russia Eurasia Center, said that Moscow would be “very pleased” with the early results of its “successful charm offensive” on the Trump administration.
“I think (the) Russians feel very confident and very happy that, deal or no deal, they are getting what they want. The fact that ‘Team Ukraine’ is no longer the same as ‘Team US’ is amusing Putin a lot,” Gabuev told CNN.
Meanwhile, Russia continues its brutal assault on Ukraine, inching ahead along the eastern front lines and attacking from the air. Moscow launched a massive drone attack against multiple Ukrainian cities on Tuesday, just hours before the meeting in Riyadh. Despite the assault, the talks went ahead as planned.
Russia has long argued that the eastward expansion of NATO put its security under threat, falsely claiming that NATO leaders promised Russia that the defensive alliance would not enlarge after the end of the Cold War. NATO has always had an open door policy with any European state welcome to join as long as it meets the entry criteria.
Ukraine deepened its cooperation with NATO after Russia first started attacking it in 2014.
Putin used the NATO argument to justify his invasion of Ukraine, even claiming, falsely, that NATO troops were fighting in Ukraine.","['Ivana Kottasová', 'Kostya Gak', 'Svitlana Vlasova']",en
https://www.cnn.com/2025/02/19/politics/video/don-bacon-trump-ukraine-zelensky-criticism-ebof-digvid,Video: Republican lawmaker disagrees with Trump’s comments on Ukraine. Hear why,2025-02-19 00:00:00,"'The president needs a do-over day': Republican lawmaker criticizes Trump's comments about Ukraine
02:38
Now playing
- Source: CNN
E. Jean Carroll tells why she’ll give away $80M+ President Trump was ordered to pay her: 'I want to piss him off’
05:16
Now playing
- Source: CNN
Hegseth announces new name for US Navy ship that was named after gay rights activist
00:43
Now playing
- Source: CNN
See Zohran Mamdani's response to Eric Adams' dig about his 'manicured nails'
02:14
Now playing
- Source: CNN",['Brianna Keilar'],en
https://www.cnn.com/2025/02/19/politics/video/ukraine-zelensky-trump-putin-ebof-digvid,‘Gone from suspicion to outright hostility’: Jeff Zeleny on Trump’s turn on Ukraine,2025-02-20 01:07:57,"CNN values your feedback
1. How relevant is this ad to you?
Thank You!
Your effort and contribution in providing this feedback is much appreciated.
Close",['Clemente Duran-Ballen'],en
https://www.cnn.com/2025/02/19/europe/analysis-trump-zelensky-dictator-intl-latam/index.html,"As Trump’s attacks on Zelensky turn personal, there’s only one winner: Russia",2025-02-19 00:00:00,"The suspicion this was personal always lingered. But there was hope the greater good of both the US and Ukraine would win out.
The past 24 hours has seen US President Donald Trump’s slow-burn, apparent dislike for his Ukrainian counterpart, Volodymyr Zelensky, belch out into the open. And with it comes a real and new uncertainty about the future of Ukraine, and more widely the security of Europe.
Last week, Trump hinted he felt Zelensky’s poll numbers were low and he would have to face elections, but Tuesday night he dug deeper, falsely stating the wartime leader was at 4 per cent favorability and Ukraine had started the war.
This is pretty close to Kremlin talking points. Moscow has been at pains to incorrectly suggest Ukraine’s imminent joining of NATO was behind its unprovoked attack in 2022, and that Zelensky is illegitimate as Ukraine has not undertaken the immense challenge of running elections in wartime.
Zelensky has for months flattered Trump as one who can bring peace through strength. Kyiv knew the Trump team’s rhetoric on the campaign trail spelt a likely sea change for Ukraine, but held out hope, with European allies, that Trump would seek to avoid a Kabul Airport Moment of collapse in security on the continent, and keep Russia back.
In the background, lingered the risk their contentious relationship in Trump’s first term – when Zelensky didn’t give Trump what he wanted in a “perfect” phone call that led to impeachment – was a dark, inescapable cloud that would hang over their future interactions. Now that cloud has loudly broken and Ukraine is getting wet.
Zelensky has tempered his remarks about Trump living in a “disinformation space” by adding he has great respect for this US president and the American people. But Trump sought no such caveats, even adding the “dictator” needed to move fast to save Ukraine and was on a “gravy train.”
Twice in five days this White House has dubbed European democratic leaders tyrants, falsely, while declining to mention the Kremlin’s authoritarian record in the same speech. US Vice President JD Vance at the weekend in Munich said Europe’s most democratic US allies were afraid of their voters. Now Trump says Russia’s greatest adversary is himself a “dictator” on the make. Putin’s army of propagandists are being outwritten on Pennsylvania Avenue.
The existential dilemma now for Ukraine is whether it even has the luxury of choice between its wartime president and its main military backer, the United States. Is enough left intact of either?
Zelensky is now the subject of withering posts by the world’s most powerful man, who is parroting a regular supply of Kremlin talking points stemming from somewhere yet unknown, altering the course of the largest war in Europe since the 1940s.
The Trump administration’s financial support for Ukraine – without which its survival is truly in doubt – is now endangered. Trump has repeatedly referred – falsely – to how Ukraine’s aid is “MISSING,” and somehow that Zelensky is on a “gravy train.” He is preparing a narrative for the American people that probably ends in the aid itself being curtailed.
So why doesn’t Zelensky, who has spent half of his six years in power fighting a war he did not initially believe was going to happen, just call a vote and be done with talk of his legitimacy? Elections in Ukraine have been tough in the past two decades, even in peacetime. Russia has sought to meddle, in 2004 stealing the vote and sparking huge protests that unseated its proxy candidate who stole the vote.
In wartime, elections are suspended during martial law. A ceasefire, proposed also by Trump’s team, could lead to this being suspended, and allowing soldiers to vote. But what of the millions of Ukrainians abroad as refugees? What of the electoral reform and emergency legislation needed for a legitimate, modern vote? Should it be rushed to get a quick result, or labored over to reach the full, gold standards of international legitimacy? What if a Russian drone assault or missiles derail the voting day? Everything could go wrong and almost certainly will.
The result would irrevocably be shrouded in doubt, further damaging the mandate Zelensky is falsely accused of lacking, or empowering an alternative who would also lack full legitimacy. It would sow chaos on the front lines, at the kitchen tables and in the coffee shops of Kyiv, and in the Ukrainian diaspora around Europe. This is exactly what the Kremlin wants: political torment to add to Kyiv’s woes across the front line.
It is becoming harder to divine Trump’s motives. You cannot bluff when it comes to geopolitical security and NATO; your opponents will hear weakness in an alliance, and not fear you more as you strike a hard negotiating pose against your own allies. You cannot force a flawed peace upon a country fearing for the survival of its own borders and people. You cannot undermine a wartime leader and not expect his troops to also falter on the front lines. Only one strategic interest has been served by Trump’s radical rewriting of the global order in the past fortnight. And it is that of the one adversary NATO was founded to confront.",['Nick Paton Walsh'],en
https://www.cnn.com/2025/02/19/politics/fact-check-trumps-lies-about-zelensky-and-ukraine/index.html,Fact check: Trump’s barrage of lies about Zelensky and Ukraine,2025-02-19 20:39:47,"President Donald Trump is on a lying spree about Ukraine.
In remarks to reporters on Tuesday and in a social media post on Wednesday, Trump made numerous false claims about Ukrainian President Volodymyr Zelensky and the Russian war on Ukraine – some of which echoed inaccurate talking points from Russian President Vladimir Putin.
Here is a fact check of some of his assertions.
Who started the war
Speaking to reporters on Tuesday, Trump dismissed Ukraine’s complaints about its exclusion from US-Russia talks on ending the war – and falsely said of Ukraine: “You should’ve never started it. You could’ve made a deal.”
Ukraine did not start the war. Russia started the war by invading Ukraine in 2022. Trump’s own former vice president, Mike Pence, and several Republican lawmakers have noted this obvious fact in the wake of Trump’s lie.
Zelensky’s approval rating
In the same Tuesday remarks, Trump called for a new Ukrainian election – last year’s previously scheduled presidential election was called off because the country is under martial law – and falsely claimed Zelensky is “down at 4% percent approval rating.”
That 4% figure is not even close to accurate.
The latest survey from a leading Ukrainian pollster, conducted earlier this month, found that 57% of Ukrainians said they trusted Zelensky. That was up from 52% in December – and 52% was Zelensky’s lowest wartime figure in this series of trust surveys. In addition, an approval survey conducted from late November to early January found 63% of Ukrainians either approved fully or tended to approve of Zelensky’s actions as president.
US wartime aid to Ukraine
In the Wednesday social media post, Trump falsely claimed that Zelensky “talked the United States of America into spending $350 Billion Dollars” to “go into” an unwinnable war.
The $350 billion figure, too, is far from reality.
According to the Kiel Institute for the World Economy, a German think tank that closely tracks wartime aid to Ukraine, the US had committed a total of about $124 billion in military, financial and humanitarian aid to Ukraine between late January 2022, just before the Russian invasion, and the end of December 2024; the think tank found the US had actually allocated about $119 billion.
It’s possible to arrive at different totals using different counting methodologies, but there is no apparent basis for Trump’s “$350 billion” figure. The US government inspector general overseeing the Ukraine response has said on its website that “as of September 30, 2024, the U.S. Ukraine response funding totals nearly $183 billion, with $130.1 billion obligated and $86.7 billion disbursed” – and that includes funding spent in the US or sent to countries other than Ukraine.
US aid vs. European aid
In both the Tuesday remarks and the Wednesday social media post, Trump returned to his familiar but false claim about a supposedly massive disparity between the amount of Ukraine aid provided by the US and by Europe.
He said Tuesday: “I think Europe has given $100 billion and we’ve given, let’s say, $300-plus (billion).” He wrote Wednesday: “The United States has spent $200 Billion Dollars more than Europe.”
Neither of those statements are accurate.
In fact, according to the Kiel Institute’s data, Europe – the European Union plus individual European countries – had collectively committed far more total wartime military, financial and humanitarian aid to Ukraine through December (about $258 billion) than the US committed (about $124 billion). Europe had also allocated more military, financial and humanitarian aid (about $138 billion) than the US allocated (about $119 billion).
The US did have a slim lead in one particular category, military aid allocated, providing about $67 billion to about $65 billion for Europe. But even that was nowhere close to the giant gulf Trump described.
Zelensky and ‘missing’ aid money
In the Wednesday social media post, Trump falsely claimed that Zelensky “admits that half of the money we sent him is ‘MISSING.’” He made a similar claim to reporters on Tuesday.
But Zelensky has made no such admission. Rather, he has taken issue with inflated claims about how much US cash Ukraine has received.
He said in a February 1 interview with the Associated Press that although people talk about Ukraine getting as much as $200 billion in US aid, Ukraine had received about $76 billion, largely in the form of weapons. Zelensky said he doesn’t know where all the professed additional money has gone and that perhaps these higher figures are correct “on paper,” according to a translation by the news outlet Ukrainska Pravda.
Contrary to some viral social media posts this month, that wasn’t a confession that half of the cash that the US sent to Ukraine had vanished. In reality, Zelensky was saying exactly what experts in the US and elsewhere have repeatedly pointed out – that a large chunk of the total US budgetary “response” to the Ukraine war is not in the form of money handed to the Ukrainian government.
For example, experts at the Center for Strategic and International Studies think tank wrote last May: “The notion of ‘aid to Ukraine’ is a misnomer. Despite images of ‘pallets of cash’ being sent to Ukraine, about 72 percent of this money overall and 86 percent of the military aid will be spent in the United States. The reason for this high percentage is that weapons going to Ukraine are produced in U.S. factories, payments to U.S. service members are mostly spent in the United States, and even some piece of the humanitarian aid is spent in the United States.”
In new comments to reporters on Wednesday, Reuters reported, Zelensky said the US has provided about $67 billion in weapons and $31.5 billion in budget support.
This article has been updated with additional information.",['Daniel Dale'],en
https://www.cnn.com/2025/02/19/politics/putin-trump-ukraine-war-what-matters/index.html,It took Donald Trump less than a decade to turn the US toward Putin’s Russia,2025-02-19 22:56:10,"A version of this story appeared in CNN’s What Matters newsletter. To get it in your inbox, sign up for free here.
President Donald Trump defended the US taking part in peace talks that excluded Ukraine by rewriting history.
Speaking to reporters at Mar-a-Lago after a round of golf on Tuesday, Trump argued that Ukraine’s President Volodymyr Zelensky “should never have started” the war, adding, “You could have made a deal.”
Say what you want about the many billions in US military aid for Ukraine or which countries the US should be allied with, there’s no realm of reality, except the one pushed by Russia, in which Zelensky started the war that began in February 2022 when Russian forces invaded Ukraine.
Now, after nearly three years of a brutal war of attrition, Zelensky could not get a seat at table for the talks hosted by the Kingdom of Saudi Arabia and featuring representatives from Putin’s regime, which has been in power for the past 25 years, spanning six different US presidencies.
Zelensky tried to pierce Trump’s alternative facts from a press conference of his own Wednesday morning in Kyiv.
“Unfortunately, President Trump – I have great respect for him as a leader of a nation that we have great respect for, the American people who always support us – unfortunately lives in this disinformation space,” Zelensky said.
Later on his social media platform, Trump aped Kremlin talking points, called Zelensky a “dictator” and baselessly alleged that half of the aid okayed by Congress to help Ukraine has gone missing.
In reality, more than half the US aid to Ukraine has been in the form of weapons systems and ammunition from US stockpiles. The money went from US taxpayers to US-based defense contractors to buy the weapons and equipment for America’s military inventory, and some of that stockpile was then sent to Ukraine.
This may feel like a pivotal moment as Trump leans toward Russia and away from Ukraine.
But it comes in the context of Trump’s remarkable political comeback despite being investigated for his 2016 campaign’s interactions with Russians and impeached for his pressure on Zelensky to investigate Joe Biden before the 2020 election that Trump tried to overturn and still won’t admit he lost.
In other words, there is history. It’s worth looking taking a quick look back at the last decade.
What was happening 10 years ago?
In 2015, as he was running for president, Trump was also pursuing the possibility of a real estate deal in Moscow, although the proposal was scrapped, CNN has reported.
While there was not enough evidence for the subsequent special counsel Robert Mueller to conclude there was collusion between Trump’s campaign and Russians, Russia actively tried to help Trump win, according to US intelligence assessments, which Trump now dismisses as the “Russia Hoax.”
When Trump publicly asked Russians to get Hillary Clinton campaign emails, they immediately started trying, according to indictments filed by the Department of Justice in 2018.
Trump’s campaign chairman for a short time during the 2016 campaign, Paul Manafort, had a history of doing work for pro-Russian politicians in Ukraine, which was among the reasons he ultimately left Trump’s campaign.
What happened during Trump’s first term?
Too much to recount here. Suffice it to say that Russia cast a very long shadow over Trump’s time in office, beginning with the firing of his first national security adviser over lies he told about meeting with the Russian ambassador at the time, the recusal of his first attorney general, the appointment of former FBI director Robert Mueller to investigate Russian efforts to influence the 2016 election, the multiple trials of Trump associates, including Manafort, and much more.
Where does Ukraine come in?
As part of an effort to dig up dirt on Biden in 2019, Trump pressured Zelensky, then newly in office, to investigate Biden and his son Hunter in exchange for military aid to stand up to Russia. That call led to a whistleblower report and Trump’s first impeachment, although he was acquitted of “high crimes and misdemeanors” in a Senate trial.
Zelensky, at least until Wednesday, has gone out of his way to praise Trump. The two met in New York in September.
But this all brings us to the very odd current dynamic: The foreign leader who Trump may blame for an impeachment is the same one who is getting billions of dollars in US military aid to fight off the foreign leader who US intelligence agencies believe tried to help get Trump elected in 2016. Follow?
What does Trump say about Putin and Ukraine?
Trump likes to brag that Putin took four years off from his designs on Ukraine when Trump was in office. It’s true that Putin’s Russia invaded Crimea in 2014, when President Barack Obama was in office, and tried to finish the job in 2022, when President Joe Biden was in charge.
Trump’s prediction during the 2016 campaign that Putin would not go further into Ukraine if Trump was in office came true.
Other predictions, like his boast during a debate with Vice President Kamala Harris last September that “I will get it settled before I even become president,” have not come true.
What did Trump say when Putin invaded Ukraine?
Trump had called Putin savvy and praised his strength even as Putin was amassing troops on the border of Ukraine. At the time, the Biden administration was trying to convince the world to believe US intelligence that Putin was serious about an invasion and Russia was looking for an excuse to justify one.
Trump called in to Fox News and argued, as he continues to argue today, that it was Biden’s disastrous withdrawal from Afghanistan that made Putin move on his desire to invade Ukraine. Trump does not mention that Biden’s Afghanistan plan was originally hatched during Trump’s own administration.
For a refresher of what was happening almost exactly three years ago when Russia invaded Ukraine, read CNN’s report from that day. In it, Russia’s spokesman argued the invasion was part of an effort to “liberate” Ukraine,” which needed to be “cleansed of Nazis.” Zelensky, for the record, is Jewish.
What are other Republicans saying now?
In the years since the invasion, many Republicans have largely gravitated to Trump’s way of thinking. Some defenders of Ukraine, like then-Sen. Marco Rubio, have evolved. Rubio is now Trump’s Secretary of State and took part in those Saudi Arabia peace talks. Other Republicans, like Armed Services Committee Chairman Roger Wicker, still hold an anti-Russia viewpoint, but the party is clearly reorienting itself around Trump’s way of thinking.
Will Putin stand down under Trump?
Wendy Sherman was a State Department official in the Biden administration who was involved in talks with Russia before the 2022 invasion. In an interview Wednesday, Sherman told CNN’s Christiane Amanpour it’s clear Putin still has designs on claiming Ukraine as part an effort to reconstitute the Russian empire.
“He believes it ideologically. He believes it historically, and I don’t think he will settle for anything other than a chance to ultimately take all of (Ukraine),” she said, criticizing Trump for heaping concessions on Putin and normalizing relations between the US and Russia in favor of a peace deal.",['Zachary B. Wolf'],en
https://www.cnn.com/2025/02/19/Tv/video/amanpour-wendy-sherman-ukraine-trump-putin,"Trump has ‘given Putin everything Putin wants’, says former U.S. Deputy Secretary of State",2025-02-19 19:15:38,"CNN values your feedback
Thank You!
Your effort and contribution in providing this feedback is much appreciated.
Close",['Hannah Holland'],en
https://www.cnn.com/2025/02/18/politics/donald-trump-putin-ukraine-analysis/index.html,Trump’s slam of Zelensky is a remarkable moment in US foreign policy,2024-07-19 00:00:00,"President Donald Trump has now fully adopted Russia’s false propaganda on Ukraine, turning against a sovereign democracy that was invaded in favor of the invader.
Trump’s furious attacks on President Volodymyr Zelensky come after he opened talks on ending the war but excluded the nation whose territory was seized by Russian President Vladimir Putin.
On Tuesday, Trump wrongly accused Ukraine of starting the conflict and parroted another Moscow talking point in saying that the Ukrainian president should hold an election that was suspended because his country is in a state of war, under daily attack from Moscow’s forces.
After Zelensky hit back, accusing him of being in a “disinformation space” Trump escalated the fight on Wednesday.
In a post on his Truth Social network, Trump claimed that Zelensky “refuses to have Elections, is very low in Ukrainian Polls, and the only thing he was good at was playing former President Joe Biden “like a fiddle.” He went on “A Dictator without Elections, Zelensky better move fast or he is not going to have a Country left. In the meantime, we are successfully negotiating an end to the War with Russia, something all admit only ‘TRUMP,’ and the Trump Administration, can do.”
Trump’s claim that Zelensky is a dictator plays into one of Moscow’s rationales for the war — that the elected Ukrainian leader was illegitimate and Russia’s long-term hope of replacing him with a pro-Moscow head of state.
Trump’s turn against Ukraine is not just a remarkable spectacle as the United States changes sides in the middle of a war. It’s one example of Trump’s stunning transformation of US foreign policy as America becomes a nation that is rejecting the international system of alliances and friendships that it built to defend democracy and as its president seeks accommodation with authoritarians like Putin.
Trump had opened the rift on Tuesday following a high-level US-Russia meeting in Saudi Arabia on ending the war.
Zelensky pushed back Wednesday, accusing Trump of peddling Russian untruths and of rehabilitating Russia.
“Unfortunately, President Trump — I have great respect for him as a leader of a nation that we have great respect for, the American people who always support us — unfortunately lives in this disinformation space,” Zelensky said.
“I would like Trump’s team to be more truthful, all of this doesn’t affect Ukraine in a positive way. They are letting Putin out of isolation, and I think Putin and Russian are really happy because they are involved in discussions, and yesterday there were signals that they are the victims. That is something new.”
The US president’s embrace of America’s enemy Russia is worrying some Republican senators although there’s been no real institutional pushback against a position on Ukraine that is popular with Trump’s MAGA base.
One of Trump’s top supporters, Sen. Lindsey Graham of South Carolina, contradicted his frequent golf partner on Wednesday, although he walked a fine political line.
”When it comes to blame for the Russian invasion of Ukraine, I blame Putin above all others,” Graham wrote on X. But he also said that Biden and former President Barack Obama were “pathetically weak in handling Putin.” The South Carolina Republican added that Trump was the best hope to “end this war honorably and justly. I believe he will be successful, and he will achieve this goal in the Trump way.”
Trump contradicts his secretary of state
The US president’s comments will fuel fresh fears among European allies, which was also excluded from the US-Russia talks in Saudi Arabia, that Trump will try to impose a peace deal in Ukraine that favors his friend in the Kremlin.
His remarks also appeared to directly contradict assurances by his own Secretary of State Marco Rubio after meeting the Russian delegation that any eventual peace agreement would be fair to all parties.
French President Emmanuel Macron was on Wednesday hosting another meeting of European and other international nations over how to handle Trump, his opening to Putin and his attacks on Ukraine.
This came a day after Trump launched his attempt to delegitimize Zelensky, who was on the phone call that led to the US president’s first impeachment in his first term.
“We have a situation where we haven’t had elections in Ukraine, where we have martial law,” Trump told reporters at his Mar-a-Lago resort. Trump also claimed that Zelensky’s approval rating was “at 4%” and “we have a country that has been blown to smithereens.”
Reliable polling has been difficult in the middle of a war zone that has seen thousands of Ukrainians become internally displaced or flee the country. While recent surveys have shown Zelensky’s popularity dropping significantly from the almost universal approval he enjoyed at the start of the war, it’s nowhere near the depths cited by Trump. Some recent polls have him above 50% approval — which is comparable or better than the US president’s popularity.
The president also warned that for Ukraine’s views on its fate to be considered, it should have an election, saying: “You know, they want a seat at the table, wouldn’t the people of Ukraine have to have a say, like it’s been a lot of times since we’ve had an election?”
Apparently sensitive to criticism that he parrots Russian propaganda in his statements on the war, Trump insisted, “That’s not a Russia thing; that’s something that’s coming from me.”
Ukraine’s last election was due to have taken place last April, but Zelensky said it wasn’t possible for voters to go to the polls in wartime — a position that is backed up by the country’s Constitution. Trump’s insistence on voters having their say in a democracy is ironic given his own refusal to listen to the verdict of Americans in the 2020 presidential election that he lost. And it’s even more brazen since Putin has stayed in power for over two decades by holding sham elections and imposing severe domestic repression.
Trump tries to fog the cause of Ukraine war
Trump’s latest attempt to curate American sentiment around Ukraine is similar to many of his previous efforts to fog the truth in an effort to create room for his political aspirations. The most prominent example of him doing was the 2020 election.
At Mar-a-Lago, he also tried to reinvent the facts around Russia’s invasion three years ago, when Putin’s forces rolled across the border of an independent, sovereign democracy and redrew the map of Europe.
“Today I heard, ‘Oh well, we weren’t invited,’” the president said, referring to Ukraine’s complaints that it’s not been allowed to take part in the nascent peace process. “Well, you been there for three years. You should’ve ended it after three years. You should’ve never started it. You could’ve made a deal,” he said.
In essence, the president seems to be suggesting that the Ukrainians should have made an agreement with Russia to avoid the invasion — which, in practice, would have involved submitting to a puppet government in Kyiv loyal to Moscow or simply giving up fighting to hand a win to Putin.
Trump’s response to the Saudi talks, which he said on Tuesday could be followed by an in-person meeting with Putin by the end of the month, risked redoubling what was already a victory for the Russian side. His comments are also likely to further cement opposition to his long-shot peace plans among Europeans, who his administration says must be responsible for enforcing any future agreement to stop the fighting.
Trump seemed vague about what a peace deal in Ukraine would look like, underscoring impressions that his top goal is a deal of any kind, which would allow him to claim a personal political victory but that his critics fear could foster future conflict.
He said Tuesday he’d be open to the possibility of European troops enforcing any eventual agreement – even though the idea was rejected by Moscow’s envoys at the Saudi Arabia talks. He didn’t comment on British Prime Minister Keir Starmer’s warning that such a force would only be viable with a US “backstop.” This followed US Defense Secretary Pete Hegseth’s warning last week that no American troops would be involved in keeping the peace in Ukraine. Starmer is due in Washington next week to meet the president and is presenting himself as a bridge between the US and Europe.
But Trump’s enthusiasm for Putin is not shared by at least two senior Republican senators.
Senate Armed Services Chairman Roger Wicker said Tuesday that he does not think the Russian leader can be trusted. The Mississippi senator told CNN’s Manu Raju that “Putin is a war criminal and should be in jail for the rest of his life, if not executed.”
And Sen. John Kennedy agreed with his colleague’s acidic assessment of the Russian leader though stopped short of criticizing Trump’s approach to the peace talks. “Vladimir Putin has a black heart. He clearly has Stalin’s taste for blood,” the Louisiana senator said. Underscoring the party’s deference to Trump, however, he also rejected claims that the president had offered significant concessions to Russia simply by bringing it in from diplomatic isolation.
“I haven’t seen us take any steps to take the pressure off Putin,” he said.
This story has been updated with additional details.",['Stephen Collinson'],en
